VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
5767, 43021, -3.09094,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.99072,  0.48643,  0.65126,  0.48643,  0.65126,  0.48643,  0.65126
5768, 43018, -3.82047,  9.62325, -27.90636, -1.19209E-07,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.37695,  0.99072,  0.48264,  0.65126,  0.48264,  0.65126,  0.48264,  0.65126
5769, 43020, -2.32775,  8.90289, -27.3211,  0.00,  0.52637,  0.8501,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.42407,  0.49039,  0.64524,  0.49039,  0.64524,  0.49039,  0.64524
5770, 43022, -2.32775,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.99072,  0.49039,  0.65126,  0.49039,  0.65126,  0.49039,  0.65126
5771, 43021, -3.09094,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.99072,  0.48643,  0.65126,  0.48643,  0.65126,  0.48643,  0.65126
5772, 43014, -3.10591,  8.42342, -27.1035,  0.00106,  0.20032,  0.97998,  0.00,  0.99951,  0.02248, -0.00568,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.15088,  0.48643,  0.64233,  0.48643,  0.64233,  0.48643,  0.64233
5773, 43023, -2.32775,  8.42342, -27.1035,  0.00085,  0.19849,  0.97998,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.15088,  0.49039,  0.64233,  0.49039,  0.64233,  0.49039,  0.64233
5774, 43020, -2.32775,  8.90289, -27.3211,  0.00,  0.52637,  0.8501,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.42407,  0.49039,  0.64524,  0.49039,  0.64524,  0.49039,  0.64524
5775, 43023, -2.32775,  8.42342, -27.1035,  0.00085,  0.19849,  0.97998,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.15088,  0.49039,  0.64233,  0.49039,  0.64233,  0.49039,  0.64233
5776, 43014, -3.10591,  8.42342, -27.1035,  0.00106,  0.20032,  0.97998,  0.00,  0.99951,  0.02248, -0.00568,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.15088,  0.48643,  0.64233,  0.48643,  0.64233,  0.48643,  0.64233
5777, 43013, -3.10837,  8.00471, -27.11331,  0.00211, -0.02234,  0.99951,  0.00,  0.99365,  0.11395,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.03314,  0.48643,  0.64108,  0.48643,  0.64108,  0.48643,  0.64108
5778, 43023, -2.32775,  8.42342, -27.1035,  0.00085,  0.19849,  0.97998,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.15088,  0.49039,  0.64233,  0.49039,  0.64233,  0.49039,  0.64233
5779, 43013, -3.10837,  8.00471, -27.11331,  0.00211, -0.02234,  0.99951,  0.00,  0.99365,  0.11395,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.67725,  0.03314,  0.48643,  0.64108,  0.48643,  0.64108,  0.48643,  0.64108
5780, 43024, -2.32775,  8.10239, -27.11331,  0.00166, -0.02652,  0.99951,  0.00,  0.99951,  0.03787,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99121,  0.03314,  0.49039,  0.64108,  0.49039,  0.64108,  0.49039,  0.64108
5781, 43015, -4.56543,  8.90289, -27.3211,  0.00,  0.52637,  0.8501,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08301,  0.42407,  0.47893,  0.64524,  0.47893,  0.64524,  0.47893,  0.64524
5782, 43017, -4.53448,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08301,  0.99072,  0.47893,  0.65126,  0.47893,  0.65126,  0.47893,  0.65126
5783, 43025, -5.26237,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.99072,  0.47515,  0.65126,  0.47515,  0.65126,  0.47515,  0.65126
5784, 43015, -4.56543,  8.90289, -27.3211,  0.00,  0.52637,  0.8501,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08301,  0.42407,  0.47893,  0.64524,  0.47893,  0.64524,  0.47893,  0.64524
5785, 43025, -5.26237,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.99072,  0.47515,  0.65126,  0.47515,  0.65126,  0.47515,  0.65126
5786, 43026, -5.30354,  8.90289, -27.3211,  0.00,  0.52344,  0.85205,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.42407,  0.47515,  0.64524,  0.47515,  0.64524,  0.47515,  0.64524
5787, 43010, -4.57776,  8.42342, -27.1035, -0.00004,  0.20117,  0.97949,  0.00,  0.99854, -0.05145,  0.01061,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08295,  0.15088,  0.47893,  0.64233,  0.47893,  0.64233,  0.47893,  0.64233
5788, 43015, -4.56543,  8.90289, -27.3211,  0.00,  0.52637,  0.8501,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08301,  0.42407,  0.47893,  0.64524,  0.47893,  0.64524,  0.47893,  0.64524
5789, 43026, -5.30354,  8.90289, -27.3211,  0.00,  0.52344,  0.85205,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.42407,  0.47515,  0.64524,  0.47515,  0.64524,  0.47515,  0.64524
5790, 43010, -4.57776,  8.42342, -27.1035, -0.00004,  0.20117,  0.97949,  0.00,  0.99854, -0.05145,  0.01061,  1.00,  1.00,  1.00,  1.00,  1.00,  0.08295,  0.15088,  0.47893,  0.64233,  0.47893,  0.64233,  0.47893,  0.64233
5791, 43026, -5.30354,  8.90289, -27.3211,  0.00,  0.52344,  0.85205,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.42407,  0.47515,  0.64524,  0.47515,  0.64524,  0.47515,  0.64524
5792, 43007, -5.31994,  8.42342, -27.1035,  0.00214,  0.19775,  0.98047,  0.00,  0.99072,  0.13403, -0.02922,  1.00,  1.00,  1.00,  1.00,  1.00, -0.21667,  0.15088,  0.47515,  0.64233,  0.47515,  0.64233,  0.47515,  0.64233
5793, 43027, -2.48952,  8.11427, -26.99409, -0.00539,  0.09668,  0.99512,  0.00,  0.99561,  0.09387, -0.00373,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.11078,  0.56786,  0.64193,  0.56786,  0.64193,  0.56786,  0.64193
5794, 43028, -2.49613,  7.55398, -26.98705, -0.00362,  0.0143,  1.00,  0.00,  0.97998,  0.19812,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.02502,  0.56786,  0.64108,  0.56786,  0.64108,  0.56786,  0.64108
5795, 43029, -1.71082,  7.81939, -26.98705,  0.00724,  0.01516,  1.00,  0.00,  0.93018,  0.36646, -0.0123,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.02501,  0.57214,  0.64108,  0.57214,  0.64108,  0.57214,  0.64108
5796, 43027, -2.48952,  8.11427, -26.99409, -0.00539,  0.09668,  0.99512,  0.00,  0.99561,  0.09387, -0.00373,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.11078,  0.56786,  0.64193,  0.56786,  0.64193,  0.56786,  0.64193
5797, 43029, -1.71082,  7.81939, -26.98705,  0.00724,  0.01516,  1.00,  0.00,  0.93018,  0.36646, -0.0123,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.02501,  0.57214,  0.64108,  0.57214,  0.64108,  0.57214,  0.64108
5798, 43030, -1.7065,  8.16974, -26.993,  0.00569,  0.10193,  0.99463,  0.00,  0.97461,  0.22229, -0.02835,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.10089,  0.57214,  0.64183,  0.57214,  0.64183,  0.57214,  0.64183
5799, 43031, -0.88619,  8.22947, -27.01546,  0.01276,  0.13501,  0.99072,  0.00,  0.98877,  0.14575, -0.03259,  1.00,  1.00,  1.00,  1.00,  1.00,  0.84131,  0.02501,  0.57605,  0.64108,  0.57605,  0.64108,  0.57605,  0.64108
5800, 43030, -1.7065,  8.16974, -26.993,  0.00569,  0.10193,  0.99463,  0.00,  0.97461,  0.22229, -0.02835,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.10089,  0.57214,  0.64183,  0.57214,  0.64183,  0.57214,  0.64183
5801, 43029, -1.71082,  7.81939, -26.98705,  0.00724,  0.01516,  1.00,  0.00,  0.93018,  0.36646, -0.0123,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.02501,  0.57214,  0.64108,  0.57214,  0.64108,  0.57214,  0.64108
5802, 43032, -2.48544,  8.45961, -27.0541, -0.00377,  0.35498,  0.93506,  0.00,  1.00,  0.00134,  0.00352,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.1637,  0.56786,  0.64245,  0.56786,  0.64245,  0.56786,  0.64245
5803, 43027, -2.48952,  8.11427, -26.99409, -0.00539,  0.09668,  0.99512,  0.00,  0.99561,  0.09387, -0.00373,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.11078,  0.56786,  0.64193,  0.56786,  0.64193,  0.56786,  0.64193
5804, 43030, -1.7065,  8.16974, -26.993,  0.00569,  0.10193,  0.99463,  0.00,  0.97461,  0.22229, -0.02835,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.10089,  0.57214,  0.64183,  0.57214,  0.64183,  0.57214,  0.64183
5805, 43032, -2.48544,  8.45961, -27.0541, -0.00377,  0.35498,  0.93506,  0.00,  1.00,  0.00134,  0.00352,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.1637,  0.56786,  0.64245,  0.56786,  0.64245,  0.56786,  0.64245
5806, 43030, -1.7065,  8.16974, -26.993,  0.00569,  0.10193,  0.99463,  0.00,  0.97461,  0.22229, -0.02835,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.10089,  0.57214,  0.64183,  0.57214,  0.64183,  0.57214,  0.64183
5807, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5808, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5809, 43030, -1.7065,  8.16974, -26.993,  0.00569,  0.10193,  0.99463,  0.00,  0.97461,  0.22229, -0.02835,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.10089,  0.57214,  0.64183,  0.57214,  0.64183,  0.57214,  0.64183
5810, 43031, -0.88619,  8.22947, -27.01546,  0.01276,  0.13501,  0.99072,  0.00,  0.98877,  0.14575, -0.03259,  1.00,  1.00,  1.00,  1.00,  1.00,  0.84131,  0.02501,  0.57605,  0.64108,  0.57605,  0.64108,  0.57605,  0.64108
5811, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5812, 43034, -2.47028,  8.90289, -27.3211,  0.00,  0.57324,  0.81934,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.42407,  0.56786,  0.64503,  0.56786,  0.64503,  0.56786,  0.64503
5813, 43032, -2.48544,  8.45961, -27.0541, -0.00377,  0.35498,  0.93506,  0.00,  1.00,  0.00134,  0.00352,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.1637,  0.56786,  0.64245,  0.56786,  0.64245,  0.56786,  0.64245
5814, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5815, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5816, 43034, -2.47028,  8.90289, -27.3211,  0.00,  0.57324,  0.81934,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.42407,  0.56786,  0.64503,  0.56786,  0.64503,  0.56786,  0.64503
5817, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5818, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5819, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5820, 43033, -1.70293,  8.45961, -27.0541, -0.00016,  0.35742,  0.93408,  0.00,  0.99951,  0.02113, -0.00792,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.1637,  0.57214,  0.64245,  0.57214,  0.64245,  0.57214,  0.64245
5821, 43031, -0.88619,  8.22947, -27.01546,  0.01276,  0.13501,  0.99072,  0.00,  0.98877,  0.14575, -0.03259,  1.00,  1.00,  1.00,  1.00,  1.00,  0.84131,  0.02501,  0.57605,  0.64108,  0.57605,  0.64108,  0.57605,  0.64108
5822, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5823, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5824, 43031, -0.88619,  8.22947, -27.01546,  0.01276,  0.13501,  0.99072,  0.00,  0.98877,  0.14575, -0.03259,  1.00,  1.00,  1.00,  1.00,  1.00,  0.84131,  0.02501,  0.57605,  0.64108,  0.57605,  0.64108,  0.57605,  0.64108
5825, 43037, -0.02894,  8.19329, -27.03893,  0.00978,  0.07153,  0.99756,  0.00,  0.99902, -0.04071, -0.00688,  1.00,  1.00,  1.00,  1.00,  1.00,  1.29004,  0.02501,  0.58132,  0.64108,  0.58132,  0.64108,  0.58132,  0.64108
5826, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5827, 43037, -0.02894,  8.19329, -27.03893,  0.00978,  0.07153,  0.99756,  0.00,  0.99902, -0.04071, -0.00688,  1.00,  1.00,  1.00,  1.00,  1.00,  1.29004,  0.02501,  0.58132,  0.64108,  0.58132,  0.64108,  0.58132,  0.64108
5828, 43038, -0.02894,  8.45961, -27.0541,  0.00526,  0.30347,  0.95264,  0.00,  1.00, -0.01424,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28906,  0.1637,  0.58131,  0.64245,  0.58131,  0.64245,  0.58131,  0.64245
5829, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5830, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5831, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5832, 43038, -0.02894,  8.45961, -27.0541,  0.00526,  0.30347,  0.95264,  0.00,  1.00, -0.01424,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28906,  0.1637,  0.58131,  0.64245,  0.58131,  0.64245,  0.58131,  0.64245
5833, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5834, 43036, -0.88084,  8.45961, -27.0541,  0.00578,  0.33838,  0.94092,  0.00,  0.99902,  0.03876, -0.02007,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.1637,  0.57605,  0.64245,  0.57605,  0.64245,  0.57605,  0.64245
5835, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5836, 43040, -1.66134,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.99072,  0.57214,  0.65064,  0.57214,  0.65064,  0.57214,  0.65064
5837, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5838, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5839, 43041, -0.85268,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.99072,  0.57605,  0.65064,  0.57605,  0.65064,  0.57605,  0.65064
5840, 43040, -1.66134,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.99072,  0.57214,  0.65064,  0.57214,  0.65064,  0.57214,  0.65064
5841, 43042, -0.02894,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28809,  0.42407,  0.5813,  0.64503,  0.5813,  0.64503,  0.5813,  0.64503
5842, 43041, -0.85268,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.99072,  0.57605,  0.65064,  0.57605,  0.65064,  0.57605,  0.65064
5843, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5844, 43038, -0.02894,  8.45961, -27.0541,  0.00526,  0.30347,  0.95264,  0.00,  1.00, -0.01424,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28906,  0.1637,  0.58131,  0.64245,  0.58131,  0.64245,  0.58131,  0.64245
5845, 43042, -0.02894,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28809,  0.42407,  0.5813,  0.64503,  0.5813,  0.64503,  0.5813,  0.64503
5846, 43039, -0.87326,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.42407,  0.57605,  0.64503,  0.57605,  0.64503,  0.57605,  0.64503
5847, 43042, -0.02894,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28809,  0.42407,  0.5813,  0.64503,  0.5813,  0.64503,  0.5813,  0.64503
5848, 43043, -0.02894,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.28516,  0.99072,  0.58126,  0.65064,  0.58126,  0.65064,  0.58126,  0.65064
5849, 43041, -0.85268,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.8418,  0.99072,  0.57605,  0.65064,  0.57605,  0.65064,  0.57605,  0.65064
5850, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5851, 43040, -1.66134,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.99072,  0.57214,  0.65064,  0.57214,  0.65064,  0.57214,  0.65064
5852, 43044, -2.42912,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.99072,  0.56786,  0.65064,  0.56786,  0.65064,  0.56786,  0.65064
5853, 43035, -1.69173,  8.90289, -27.3211,  0.00,  0.57471,  0.81836,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.50928,  0.42407,  0.57214,  0.64503,  0.57214,  0.64503,  0.57214,  0.64503
5854, 43044, -2.42912,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.99072,  0.56786,  0.65064,  0.56786,  0.65064,  0.56786,  0.65064
5855, 43034, -2.47028,  8.90289, -27.3211,  0.00,  0.57324,  0.81934,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.14453,  0.42407,  0.56786,  0.64503,  0.56786,  0.64503,  0.56786,  0.64503
5856, 43045, -7.86609,  8.90289, -27.3211,  0.00,  0.58643,  0.81006,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.37793,  0.41431,  0.46714,  0.59109,  0.46714,  0.59109,  0.46714,  0.59109
5857, 43046, -7.86609,  9.62325, -27.90636,  0.00,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.37793,  0.99121,  0.46714,  0.59701,  0.46714,  0.59701,  0.46714,  0.59701
5858, 43047, -8.61002,  9.62325, -27.90636,  1.19209E-07,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.99121,  0.46315,  0.59701,  0.46315,  0.59701,  0.46315,  0.59701
5859, 43045, -7.86609,  8.90289, -27.3211,  0.00,  0.58643,  0.81006,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.37793,  0.41431,  0.46714,  0.59109,  0.46714,  0.59109,  0.46714,  0.59109
5860, 43047, -8.61002,  9.62325, -27.90636,  1.19209E-07,  0.63037,  0.77637,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.99121,  0.46315,  0.59701,  0.46315,  0.59701,  0.46315,  0.59701
5861, 43048, -8.62046,  8.90289, -27.3211,  0.00,  0.58643,  0.81006,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.41431,  0.46315,  0.59109,  0.46315,  0.59109,  0.46315,  0.59109
5862, 43049, -8.62483,  8.47964, -27.04941, -0.00363,  0.37891,  0.92529,  0.00,  1.00, -0.0089,  0.00756,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.14844,  0.46315,  0.58836,  0.46315,  0.58836,  0.46315,  0.58836
5863, 43045, -7.86609,  8.90289, -27.3211,  0.00,  0.58643,  0.81006,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.37793,  0.41431,  0.46714,  0.59109,  0.46714,  0.59109,  0.46714,  0.59109
5864, 43048, -8.62046,  8.90289, -27.3211,  0.00,  0.58643,  0.81006,  0.00,  1.00,  0.00,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.41431,  0.46315,  0.59109,  0.46315,  0.59109,  0.46315,  0.59109
5865, 43049, -8.62483,  8.47964, -27.04941, -0.00363,  0.37891,  0.92529,  0.00,  1.00, -0.0089,  0.00756,  1.00,  1.00,  1.00,  1.00,  1.00,  1.05078,  0.14844,  0.46315,  0.58836,  0.46315,  0.58836,  0.46315,  0.58836
5866, 43050, -7.86609,  8.47964, -27.04941,  0.00345,  0.38989,  0.9209,  0.00,  1.00, -0.00135, -0.00318,  1.00,  1.00,  1.00,  1.00,  1.00,  1.37793,  0.14844,  0.46714,  0.58836,  0.46714,  0.58836,  0.46714,  0.58836
