VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
766, 162, -0.63587,  0.0406,  0.12027, -0.32239, -0.80586,  0.49665,  0.33574, -0.58789, -0.73597, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236
767, 28, -0.63235,  0.03739,  0.11534, -0.15809, -0.95414,  0.25422,  0.38844, -0.29679, -0.87237, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58342,  0.58173,  0.58342,  0.58173,  0.58342,  0.58173,  0.58342,  0.58173
768, 162, -0.63587,  0.0406,  0.12027, -0.32239, -0.80586,  0.49665,  0.33574, -0.58789, -0.73597, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236
769, 32, -0.64288,  0.03856,  0.10751, -0.32376, -0.93703,  0.13096,  0.55939, -0.30121, -0.77224, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769
770, 28, -0.63235,  0.03739,  0.11534, -0.15809, -0.95414,  0.25422,  0.38844, -0.29679, -0.87237, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58342,  0.58173,  0.58342,  0.58173,  0.58342,  0.58173,  0.58342,  0.58173
771, 162, -0.63587,  0.0406,  0.12027, -0.32239, -0.80586,  0.49665,  0.33574, -0.58789, -0.73597, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236
772, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
773, 32, -0.64288,  0.03856,  0.10751, -0.32376, -0.93703,  0.13096,  0.55939, -0.30121, -0.77224, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769
774, 164, -0.63897,  0.04581,  0.12451, -0.42762, -0.61619,  0.6614,  0.28864, -0.78644, -0.54607, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277
775, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
776, 162, -0.63587,  0.0406,  0.12027, -0.32239, -0.80586,  0.49665,  0.33574, -0.58789, -0.73597, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236
777, 161, -0.63431,  0.04203,  0.1206,  0.74803, -0.11839,  0.65302,  0.3686, -0.74414, -0.55713, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58087,  0.58158,  0.58087,  0.58158,  0.58087,  0.58158,  0.58087,  0.58158
778, 164, -0.63897,  0.04581,  0.12451, -0.42762, -0.61619,  0.6614,  0.28864, -0.78644, -0.54607, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277
779, 162, -0.63587,  0.0406,  0.12027, -0.32239, -0.80586,  0.49665,  0.33574, -0.58789, -0.73597, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236,  0.5812,  0.58236
780, 164, -0.63897,  0.04581,  0.12451, -0.42762, -0.61619,  0.6614,  0.28864, -0.78644, -0.54607, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277
781, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
782, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
783, 166, -0.6416,  0.0531,  0.12797, -0.49177, -0.4046,  0.77101,  0.22146, -0.91448, -0.33864, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298
784, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
785, 164, -0.63897,  0.04581,  0.12451, -0.42762, -0.61619,  0.6614,  0.28864, -0.78644, -0.54607, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277,  0.57876,  0.58277
786, 166, -0.6416,  0.0531,  0.12797, -0.49177, -0.4046,  0.77101,  0.22146, -0.91448, -0.33864, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298
787, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
788, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
789, 119, -0.6436,  0.06314,  0.13041, -0.52359, -0.19609,  0.82909,  0.14396, -0.97952, -0.14076, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57245,  0.58299,  0.57245,  0.58299,  0.57245,  0.58299,  0.57245,  0.58299
790, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
791, 166, -0.6416,  0.0531,  0.12797, -0.49177, -0.4046,  0.77101,  0.22146, -0.91448, -0.33864, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298,  0.57596,  0.58298
792, 119, -0.6436,  0.06314,  0.13041, -0.52359, -0.19609,  0.82909,  0.14396, -0.97952, -0.14076, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57245,  0.58299,  0.57245,  0.58299,  0.57245,  0.58299,  0.57245,  0.58299
793, 120, -0.65319,  0.06391,  0.12319, -0.63789, -0.19497,  0.74504,  0.14491, -0.98053, -0.13253, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751
794, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
795, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
796, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
797, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
798, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
799, 169, -0.66113,  0.05708,  0.11235, -0.70566, -0.39637,  0.58731,  0.2766, -0.91723, -0.28669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254
800, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
801, 120, -0.65319,  0.06391,  0.12319, -0.63789, -0.19497,  0.74504,  0.14491, -0.98053, -0.13253, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751
802, 169, -0.66113,  0.05708,  0.11235, -0.70566, -0.39637,  0.58731,  0.2766, -0.91723, -0.28669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254
803, 167, -0.65129,  0.05404,  0.12073, -0.61907, -0.40379,  0.67357,  0.24266, -0.91407, -0.32494, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757,  0.57599,  0.58757
804, 120, -0.65319,  0.06391,  0.12319, -0.63789, -0.19497,  0.74504,  0.14491, -0.98053, -0.13253, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751,  0.5723,  0.58751
805, 121, -0.66274,  0.06617,  0.11481, -0.71082, -0.19256,  0.6765,  0.15026, -0.98117, -0.12139, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57159,  0.5923,  0.57159,  0.5923,  0.57159,  0.5923,  0.57159,  0.5923
806, 169, -0.66113,  0.05708,  0.11235, -0.70566, -0.39637,  0.58731,  0.2766, -0.91723, -0.28669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254
807, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
808, 34, -0.65383,  0.04245,  0.09847, -0.46041, -0.88753,  0.01793,  0.69505, -0.37298, -0.61465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439
809, 32, -0.64288,  0.03856,  0.10751, -0.32376, -0.93703,  0.13096,  0.55939, -0.30121, -0.77224, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769,  0.58434,  0.58769
810, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
811, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
812, 34, -0.65383,  0.04245,  0.09847, -0.46041, -0.88753,  0.01793,  0.69505, -0.37298, -0.61465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439
813, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
814, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
815, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
816, 165, -0.64893,  0.0469,  0.11709, -0.57039, -0.61023,  0.54979,  0.34349, -0.78523, -0.51519, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762,  0.57902,  0.58762
817, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
818, 163, -0.64618,  0.04175,  0.11261, -0.48058, -0.79185,  0.37686,  0.44042, -0.58954, -0.67711, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767,  0.58175,  0.58767
819, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
820, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
821, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
822, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
823, 172, -0.66827,  0.05627,  0.09994, -0.77777, -0.53749,  0.32586,  0.4353, -0.83458, -0.33762, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809
824, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
825, 169, -0.66113,  0.05708,  0.11235, -0.70566, -0.39637,  0.58731,  0.2766, -0.91723, -0.28669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254,  0.57511,  0.59254
826, 172, -0.66827,  0.05627,  0.09994, -0.77777, -0.53749,  0.32586,  0.4353, -0.83458, -0.33762, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809
827, 168, -0.65926,  0.05045,  0.10849, -0.67466, -0.58861,  0.44539,  0.40845, -0.80031, -0.43895, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303,  0.57803,  0.59303
828, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
829, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
830, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
831, 170, -0.65691,  0.04557,  0.10374, -0.60426, -0.75137,  0.26517,  0.54366, -0.63208, -0.55219, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366,  0.58068,  0.59366
832, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
833, 34, -0.65383,  0.04245,  0.09847, -0.46041, -0.88753,  0.01793,  0.69505, -0.37298, -0.61465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439,  0.58326,  0.59439
834, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
835, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
836, 36, -0.66355,  0.04892,  0.08944, -0.58845, -0.80219, -0.10113,  0.74726, -0.49181, -0.44691, -1.00,  1.00,  1.00,  1.00,  1.00,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059,  0.58048,  0.60059
837, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
838, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
839, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
840, 172, -0.66827,  0.05627,  0.09994, -0.77777, -0.53749,  0.32586,  0.4353, -0.83458, -0.33762, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809
841, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
842, 171, -0.66642,  0.0519,  0.09486, -0.72147, -0.67727,  0.14418,  0.57647, -0.70283, -0.4168, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931,  0.57823,  0.59931
843, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
844, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
845, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
846, 38, -0.67163,  0.05775,  0.08077, -0.69833, -0.6813, -0.21949,  0.71359, -0.63872, -0.28778, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604,  0.57647,  0.60604
847, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
848, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
849, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
850, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
851, 175, -0.68407,  0.08374,  0.07173, -0.95205, -0.26699, -0.14941,  0.26774, -0.96337,  0.01546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113
852, 40, -0.67766,  0.06875,  0.07281, -0.77992, -0.5337, -0.32695,  0.59135, -0.79947, -0.1056, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045,  0.57134,  0.61045
853, 175, -0.68407,  0.08374,  0.07173, -0.95205, -0.26699, -0.14941,  0.26774, -0.96337,  0.01546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113
854, 42, -0.68153,  0.08139,  0.06583, -0.8292, -0.37351, -0.41583,  0.39642, -0.91745,  0.0336, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372,  0.56541,  0.61372
855, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
856, 176, -0.68483,  0.08639,  0.07836, -0.98414, -0.16072,  0.07507,  0.16275, -0.98643,  0.02163, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5634,  0.60871,  0.5634,  0.60871,  0.5634,  0.60871,  0.5634,  0.60871
857, 175, -0.68407,  0.08374,  0.07173, -0.95205, -0.26699, -0.14941,  0.26774, -0.96337,  0.01546, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113,  0.56435,  0.6113
858, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
859, 177, -0.68125,  0.07451,  0.08464, -0.94276, -0.30805,  0.12772,  0.29694, -0.94976, -0.09891, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607
860, 176, -0.68483,  0.08639,  0.07836, -0.98414, -0.16072,  0.07507,  0.16275, -0.98643,  0.02163, -1.00,  1.00,  1.00,  1.00,  1.00,  0.5634,  0.60871,  0.5634,  0.60871,  0.5634,  0.60871,  0.5634,  0.60871
861, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
862, 177, -0.68125,  0.07451,  0.08464, -0.94276, -0.30805,  0.12772,  0.29694, -0.94976, -0.09891, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607
863, 174, -0.68025,  0.07134,  0.07856, -0.9035, -0.42225, -0.07349,  0.42825, -0.8963, -0.11509, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831,  0.56981,  0.60831
864, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
865, 178, -0.6757,  0.0643,  0.09185, -0.87151, -0.44202,  0.21233,  0.40073, -0.89153, -0.21114, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57259,  0.6025,  0.57259,  0.6025,  0.57259,  0.6025,  0.57259,  0.6025
866, 177, -0.68125,  0.07451,  0.08464, -0.94276, -0.30805,  0.12772,  0.29694, -0.94976, -0.09891, -1.00,  1.00,  1.00,  1.00,  1.00,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607,  0.56837,  0.60607
867, 172, -0.66827,  0.05627,  0.09994, -0.77777, -0.53749,  0.32586,  0.4353, -0.83458, -0.33762, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809,  0.57586,  0.59809
868, 178, -0.6757,  0.0643,  0.09185, -0.87151, -0.44202,  0.21233,  0.40073, -0.89153, -0.21114, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57259,  0.6025,  0.57259,  0.6025,  0.57259,  0.6025,  0.57259,  0.6025
869, 173, -0.67434,  0.06055,  0.08635, -0.8248, -0.5648,  0.02649,  0.54031, -0.80112, -0.25744, -1.00,  1.00,  1.00,  1.00,  1.00,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427,  0.57453,  0.60427
