VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z
623, 228,  0.20865,  0.05038, -0.22911, -0.38738,  0.75245,  0.53268, -0.76084, -0.58723,  0.2762, -1.00,  0.33725,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.09801,  0.73764,  0.09801,  0.73764,  0.20865,  0.05038, -0.22911
624, 228,  0.20865,  0.05038, -0.22911, -0.38738,  0.75245,  0.53268, -0.76084, -0.58723,  0.2762, -1.00,  0.33725,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.09801,  0.73764,  0.09801,  0.73764,  0.20865,  0.05038, -0.22911
625, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
626, 229,  0.24972,  0.13541, -0.32662, -0.40993,  0.81684,  0.40586, -0.77825, -0.54529,  0.31142, -1.00,  0.7098,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.0745,  0.7554,  0.0745,  0.7554,  0.24972,  0.13541, -0.32662
627, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
628, 226,  0.29776,  0.0071, -0.1089, -0.12167,  0.75239,  0.64739, -0.80175, -0.459,  0.38277, -1.00,  0.18824,  0.00,  0.00,  2.00,  1.00,  0.00,  0.09782,  0.7036,  0.09782,  0.7036,  0.29776,  0.0071, -0.1089
629, 230,  0.47692,  0.06823, -0.22863,  0.31703,  0.70166,  0.63809, -0.80912, -0.1509,  0.56794, -1.00,  0.8549,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.0484,  0.70519,  0.0484,  0.70519,  0.47692,  0.06823, -0.22863
630, 231,  0.45976,  0.20312, -0.41883,  0.3114,  0.89032,  0.3322, -0.76855,  0.03036,  0.63906, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.02209,  0.74937,  0.02209,  0.74937,  0.45976,  0.20312, -0.41883
631, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
632, 230,  0.47692,  0.06823, -0.22863,  0.31703,  0.70166,  0.63809, -0.80912, -0.1509,  0.56794, -1.00,  0.8549,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.0484,  0.70519,  0.0484,  0.70519,  0.47692,  0.06823, -0.22863
633, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
634, 231,  0.45976,  0.20312, -0.41883,  0.3114,  0.89032,  0.3322, -0.76855,  0.03036,  0.63906, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.02209,  0.74937,  0.02209,  0.74937,  0.45976,  0.20312, -0.41883
635, 232,  0.40677,  0.21875, -0.42423, -0.00217,  0.98293,  0.18399, -0.78847, -0.11485,  0.60426, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.0301,  0.75834,  0.0301,  0.75834,  0.40677,  0.21875, -0.42423
636, 233,  0.42066,  0.2238, -0.48356,  0.09478,  0.9898,  0.1064, -0.76612,  0.00427,  0.64268, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.02075,  0.76633,  0.02075,  0.76633,  0.42066,  0.2238, -0.48356
637, 232,  0.40677,  0.21875, -0.42423, -0.00217,  0.98293,  0.18399, -0.78847, -0.11485,  0.60426, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.0301,  0.75834,  0.0301,  0.75834,  0.40677,  0.21875, -0.42423
638, 231,  0.45976,  0.20312, -0.41883,  0.3114,  0.89032,  0.3322, -0.76855,  0.03036,  0.63906, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.02209,  0.74937,  0.02209,  0.74937,  0.45976,  0.20312, -0.41883
639, 234,  0.37845,  0.2108, -0.42208, -0.28683,  0.944,  0.16308, -0.79808, -0.32963,  0.5044, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1849,  0.7546,  0.03545,  0.76133,  0.03545,  0.76133,  0.37845,  0.2108, -0.42208
640, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
641, 232,  0.40677,  0.21875, -0.42423, -0.00217,  0.98293,  0.18399, -0.78847, -0.11485,  0.60426, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.0301,  0.75834,  0.0301,  0.75834,  0.40677,  0.21875, -0.42423
642, 232,  0.40677,  0.21875, -0.42423, -0.00217,  0.98293,  0.18399, -0.78847, -0.11485,  0.60426, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.0301,  0.75834,  0.0301,  0.75834,  0.40677,  0.21875, -0.42423
643, 233,  0.42066,  0.2238, -0.48356,  0.09478,  0.9898,  0.1064, -0.76612,  0.00427,  0.64268, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.02075,  0.76633,  0.02075,  0.76633,  0.42066,  0.2238, -0.48356
644, 234,  0.37845,  0.2108, -0.42208, -0.28683,  0.944,  0.16308, -0.79808, -0.32963,  0.5044, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1849,  0.7546,  0.03545,  0.76133,  0.03545,  0.76133,  0.37845,  0.2108, -0.42208
645, 227,  0.3667,  0.17842, -0.29505, -0.01573,  0.8735,  0.48657, -0.8197, -0.28993,  0.494, -1.00,  1.00,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.05407,  0.73953,  0.05407,  0.73953,  0.3667,  0.17842, -0.29505
646, 234,  0.37845,  0.2108, -0.42208, -0.28683,  0.944,  0.16308, -0.79808, -0.32963,  0.5044, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1849,  0.7546,  0.03545,  0.76133,  0.03545,  0.76133,  0.37845,  0.2108, -0.42208
647, 229,  0.24972,  0.13541, -0.32662, -0.40993,  0.81684,  0.40586, -0.77825, -0.54529,  0.31142, -1.00,  0.7098,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.0745,  0.7554,  0.0745,  0.7554,  0.24972,  0.13541, -0.32662
648, 235,  0.11845,  0.0071, -0.11136,  0.06622,  0.93773,  0.341, -0.57635, -0.24303,  0.78023, -1.00,  0.00,  0.00,  0.00,  2.00,  1.00,  0.00,  0.51751,  0.70032,  0.51751,  0.70032,  0.11845,  0.0071, -0.11136
649, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
650, 237,  0.02093,  0.01016, -0.17706, -0.22225,  0.91472,  0.33747, -0.56751, -0.40282,  0.7181, -1.00,  0.17647,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.51765,  0.72602,  0.51765,  0.72602,  0.02093,  0.01016, -0.17706
651, 237,  0.02093,  0.01016, -0.17706, -0.22225,  0.91472,  0.33747, -0.56751, -0.40282,  0.7181, -1.00,  0.17647,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.51765,  0.72602,  0.51765,  0.72602,  0.02093,  0.01016, -0.17706
652, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
653, 238,  0.01883,  0.04235, -0.27434, -0.29239,  0.93148,  0.21644, -0.57269, -0.35181,  0.74045, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.4999,  0.73944,  0.4999,  0.73944,  0.01883,  0.04235, -0.27434
654, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
655, 235,  0.11845,  0.0071, -0.11136,  0.06622,  0.93773,  0.341, -0.57635, -0.24303,  0.78023, -1.00,  0.00,  0.00,  0.00,  2.00,  1.00,  0.00,  0.51751,  0.70032,  0.51751,  0.70032,  0.11845,  0.0071, -0.11136
656, 239,  0.20863,  0.00982, -0.25442,  0.47472,  0.85879,  0.19266, -0.53843,  0.11022,  0.83543, -1.00,  0.19608,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.48019,  0.70152,  0.48019,  0.70152,  0.20863,  0.00982, -0.25442
657, 240,  0.13782,  0.05549, -0.40956,  0.34634,  0.92823, -0.13581, -0.48791,  0.30188,  0.81903, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.46032,  0.73488,  0.46032,  0.73488,  0.13782,  0.05549, -0.40956
658, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
659, 239,  0.20863,  0.00982, -0.25442,  0.47472,  0.85879,  0.19266, -0.53843,  0.11022,  0.83543, -1.00,  0.19608,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.48019,  0.70152,  0.48019,  0.70152,  0.20863,  0.00982, -0.25442
660, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
661, 240,  0.13782,  0.05549, -0.40956,  0.34634,  0.92823, -0.13581, -0.48791,  0.30188,  0.81903, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.46032,  0.73488,  0.46032,  0.73488,  0.13782,  0.05549, -0.40956
662, 241,  0.09829,  0.06767, -0.4028,  0.01656,  0.98237, -0.18619, -0.51695,  0.16781,  0.83941, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.46637,  0.74166,  0.46637,  0.74166,  0.09829,  0.06767, -0.4028
663, 242,  0.0917,  0.05485, -0.44666,  0.0661,  0.95505, -0.28898, -0.48836,  0.28352,  0.8253, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.45931,  0.74769,  0.45931,  0.74769,  0.0917,  0.05485, -0.44666
664, 241,  0.09829,  0.06767, -0.4028,  0.01656,  0.98237, -0.18619, -0.51695,  0.16781,  0.83941, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.46637,  0.74166,  0.46637,  0.74166,  0.09829,  0.06767, -0.4028
665, 240,  0.13782,  0.05549, -0.40956,  0.34634,  0.92823, -0.13581, -0.48791,  0.30188,  0.81903, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.46032,  0.73488,  0.46032,  0.73488,  0.13782,  0.05549, -0.40956
666, 243,  0.07811,  0.06477, -0.39109, -0.24066,  0.96673, -0.08668, -0.55244, -0.063,  0.83117, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1956,  0.755,  0.47103,  0.74394,  0.47103,  0.74394,  0.07811,  0.06477, -0.39109
667, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
668, 241,  0.09829,  0.06767, -0.4028,  0.01656,  0.98237, -0.18619, -0.51695,  0.16781,  0.83941, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.46637,  0.74166,  0.46637,  0.74166,  0.09829,  0.06767, -0.4028
669, 241,  0.09829,  0.06767, -0.4028,  0.01656,  0.98237, -0.18619, -0.51695,  0.16781,  0.83941, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.46637,  0.74166,  0.46637,  0.74166,  0.09829,  0.06767, -0.4028
670, 242,  0.0917,  0.05485, -0.44666,  0.0661,  0.95505, -0.28898, -0.48836,  0.28352,  0.8253, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.45931,  0.74769,  0.45931,  0.74769,  0.0917,  0.05485, -0.44666
671, 243,  0.07811,  0.06477, -0.39109, -0.24066,  0.96673, -0.08668, -0.55244, -0.063,  0.83117, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1956,  0.755,  0.47103,  0.74394,  0.47103,  0.74394,  0.07811,  0.06477, -0.39109
672, 236,  0.10731,  0.07536, -0.29689,  0.10109,  0.98711,  0.12409, -0.56467, -0.04576,  0.82405, -1.00,  0.82745,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.48448,  0.72745,  0.48448,  0.72745,  0.10731,  0.07536, -0.29689
673, 243,  0.07811,  0.06477, -0.39109, -0.24066,  0.96673, -0.08668, -0.55244, -0.063,  0.83117, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1956,  0.755,  0.47103,  0.74394,  0.47103,  0.74394,  0.07811,  0.06477, -0.39109
674, 238,  0.01883,  0.04235, -0.27434, -0.29239,  0.93148,  0.21644, -0.57269, -0.35181,  0.74045, -1.00,  0.63922,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.4999,  0.73944,  0.4999,  0.73944,  0.01883,  0.04235, -0.27434
675, 244, -0.30715,  0.04817, -0.30103,  0.42289,  0.89999, -0.10577,  0.3261, -0.04224,  0.94439, -1.00,  0.94902,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.42675,  0.10444,  0.42675,  0.10444, -0.30715,  0.04817, -0.30103
676, 245, -0.42242,  0.0637, -0.07066,  0.28118,  0.91368,  0.29348,  0.23971, -0.363,  0.90043, -1.00,  0.32941,  0.00,  0.00,  2.00,  0.8489,  0.561,  0.46487,  0.14605,  0.46487,  0.14605, -0.42242,  0.0637, -0.07066
677, 246, -0.22661,  0.0071, -0.09197,  0.28464,  0.95545,  0.07801,  0.32472, -0.17267,  0.92992, -1.00,  0.05882,  0.00,  0.00,  2.00,  1.00,  0.00,  0.47651,  0.10283,  0.47651,  0.10283, -0.22661,  0.0071, -0.09197
678, 245, -0.42242,  0.0637, -0.07066,  0.28118,  0.91368,  0.29348,  0.23971, -0.363,  0.90043, -1.00,  0.32941,  0.00,  0.00,  2.00,  0.8489,  0.561,  0.46487,  0.14605,  0.46487,  0.14605, -0.42242,  0.0637, -0.07066
679, 244, -0.30715,  0.04817, -0.30103,  0.42289,  0.89999, -0.10577,  0.3261, -0.04224,  0.94439, -1.00,  0.94902,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.42675,  0.10444,  0.42675,  0.10444, -0.30715,  0.04817, -0.30103
680, 247, -0.41748,  0.1411, -0.21124,  0.24171,  0.96857,  0.05877,  0.28034, -0.12769,  0.95137, -1.00,  0.73725,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.43247,  0.13901,  0.43247,  0.13901, -0.41748,  0.1411, -0.21124
681, 248, -0.51109,  0.07744, -0.31273,  0.01602,  0.78921, -0.61392,  0.35778,  0.56882,  0.74057, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.40027,  0.14892,  0.40027,  0.14892, -0.51109,  0.07744, -0.31273
682, 247, -0.41748,  0.1411, -0.21124,  0.24171,  0.96857,  0.05877,  0.28034, -0.12769,  0.95137, -1.00,  0.73725,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.43247,  0.13901,  0.43247,  0.13901, -0.41748,  0.1411, -0.21124
683, 244, -0.30715,  0.04817, -0.30103,  0.42289,  0.89999, -0.10577,  0.3261, -0.04224,  0.94439, -1.00,  0.94902,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.42675,  0.10444,  0.42675,  0.10444, -0.30715,  0.04817, -0.30103
684, 247, -0.41748,  0.1411, -0.21124,  0.24171,  0.96857,  0.05877,  0.28034, -0.12769,  0.95137, -1.00,  0.73725,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.43247,  0.13901,  0.43247,  0.13901, -0.41748,  0.1411, -0.21124
685, 248, -0.51109,  0.07744, -0.31273,  0.01602,  0.78921, -0.61392,  0.35778,  0.56882,  0.74057, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.40027,  0.14892,  0.40027,  0.14892, -0.51109,  0.07744, -0.31273
686, 249, -0.53408,  0.11059, -0.26777, -0.22507,  0.91472, -0.33561,  0.36932,  0.39883,  0.83937, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.40832,  0.15795,  0.40832,  0.15795, -0.53408,  0.11059, -0.26777
687, 250, -0.54314,  0.1077, -0.24113, -0.36239,  0.92706,  0.09611,  0.33796,  0.0346,  0.94052, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1875,  0.7657,  0.41392,  0.16182,  0.41392,  0.16182, -0.54314,  0.1077, -0.24113
688, 247, -0.41748,  0.1411, -0.21124,  0.24171,  0.96857,  0.05877,  0.28034, -0.12769,  0.95137, -1.00,  0.73725,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.43247,  0.13901,  0.43247,  0.13901, -0.41748,  0.1411, -0.21124
689, 249, -0.53408,  0.11059, -0.26777, -0.22507,  0.91472, -0.33561,  0.36932,  0.39883,  0.83937, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.40832,  0.15795,  0.40832,  0.15795, -0.53408,  0.11059, -0.26777
690, 247, -0.41748,  0.1411, -0.21124,  0.24171,  0.96857,  0.05877,  0.28034, -0.12769,  0.95137, -1.00,  0.73725,  0.00,  0.00,  2.00,  0.4283,  0.4696,  0.43247,  0.13901,  0.43247,  0.13901, -0.41748,  0.1411, -0.21124
691, 250, -0.54314,  0.1077, -0.24113, -0.36239,  0.92706,  0.09611,  0.33796,  0.0346,  0.94052, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1875,  0.7657,  0.41392,  0.16182,  0.41392,  0.16182, -0.54314,  0.1077, -0.24113
692, 245, -0.42242,  0.0637, -0.07066,  0.28118,  0.91368,  0.29348,  0.23971, -0.363,  0.90043, -1.00,  0.32941,  0.00,  0.00,  2.00,  0.8489,  0.561,  0.46487,  0.14605,  0.46487,  0.14605, -0.42242,  0.0637, -0.07066
693, 249, -0.53408,  0.11059, -0.26777, -0.22507,  0.91472, -0.33561,  0.36932,  0.39883,  0.83937, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.40832,  0.15795,  0.40832,  0.15795, -0.53408,  0.11059, -0.26777
694, 251, -0.58733,  0.07883, -0.29144, -0.28233,  0.83086, -0.47954,  0.36277,  0.55522,  0.74842, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.39892,  0.166,  0.39892,  0.166, -0.58733,  0.07883, -0.29144
695, 250, -0.54314,  0.1077, -0.24113, -0.36239,  0.92706,  0.09611,  0.33796,  0.0346,  0.94052, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1875,  0.7657,  0.41392,  0.16182,  0.41392,  0.16182, -0.54314,  0.1077, -0.24113
696, 251, -0.58733,  0.07883, -0.29144, -0.28233,  0.83086, -0.47954,  0.36277,  0.55522,  0.74842, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.39892,  0.166,  0.39892,  0.166, -0.58733,  0.07883, -0.29144
697, 249, -0.53408,  0.11059, -0.26777, -0.22507,  0.91472, -0.33561,  0.36932,  0.39883,  0.83937, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.40832,  0.15795,  0.40832,  0.15795, -0.53408,  0.11059, -0.26777
698, 248, -0.51109,  0.07744, -0.31273,  0.01602,  0.78921, -0.61392,  0.35778,  0.56882,  0.74057, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.40027,  0.14892,  0.40027,  0.14892, -0.51109,  0.07744, -0.31273
699, 252, -0.51283,  0.07346,  0.09502,  0.14982,  0.84687, -0.51027,  0.96272, -0.24252, -0.11983, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.55636,  0.42797,  0.55636,  0.42797, -0.51283,  0.07346,  0.09502
700, 253, -0.3134,  0.02449,  0.18782,  0.46133,  0.82614, -0.32352,  0.8583, -0.50791, -0.0731, -1.00,  0.80392,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.59778,  0.45507,  0.59778,  0.45507, -0.3134,  0.02449,  0.18782
701, 254, -0.33119,  0.0071,  0.06077,  0.30939,  0.93537, -0.17136,  0.93126, -0.33449, -0.14447, -1.00,  0.38824,  0.00,  0.00,  2.00,  1.00,  0.00,  0.59762,  0.42665,  0.59762,  0.42665, -0.33119,  0.0071,  0.06077
702, 253, -0.3134,  0.02449,  0.18782,  0.46133,  0.82614, -0.32352,  0.8583, -0.50791, -0.0731, -1.00,  0.80392,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.59778,  0.45507,  0.59778,  0.45507, -0.3134,  0.02449,  0.18782
703, 252, -0.51283,  0.07346,  0.09502,  0.14982,  0.84687, -0.51027,  0.96272, -0.24252, -0.11983, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.55636,  0.42797,  0.55636,  0.42797, -0.51283,  0.07346,  0.09502
704, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
705, 256, -0.56293,  0.12155,  0.24911, -0.31831,  0.94617,  0.05862,  0.93027,  0.32366, -0.17275, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.5344,  0.46486,  0.5344,  0.46486, -0.56293,  0.12155,  0.24911
706, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
707, 252, -0.51283,  0.07346,  0.09502,  0.14982,  0.84687, -0.51027,  0.96272, -0.24252, -0.11983, -1.00,  1.00,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.55636,  0.42797,  0.55636,  0.42797, -0.51283,  0.07346,  0.09502
708, 253, -0.3134,  0.02449,  0.18782,  0.46133,  0.82614, -0.32352,  0.8583, -0.50791, -0.0731, -1.00,  0.80392,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.59778,  0.45507,  0.59778,  0.45507, -0.3134,  0.02449,  0.18782
709, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
710, 257, -0.37961,  0.09349,  0.25633,  0.55643,  0.83074,  0.01572,  0.83089, -0.55635, -0.0098, -1.00,  0.91373,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.57815,  0.4699,  0.57815,  0.4699, -0.37961,  0.09349,  0.25633
711, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
712, 256, -0.56293,  0.12155,  0.24911, -0.31831,  0.94617,  0.05862,  0.93027,  0.32366, -0.17275, -1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.5344,  0.46486,  0.5344,  0.46486, -0.56293,  0.12155,  0.24911
713, 258, -0.52308,  0.13269,  0.27332, -0.36551,  0.63172,  0.68362,  0.9199,  0.35727,  0.16169, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.54108,  0.47235,  0.54108,  0.47235, -0.52308,  0.13269,  0.27332
714, 259, -0.49935,  0.12469,  0.28371,  0.05731,  0.90938,  0.41199,  0.99803, -0.06272,  0.00, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1929,  0.7619,  0.54606,  0.47532,  0.54606,  0.47532, -0.49935,  0.12469,  0.28371
715, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
716, 258, -0.52308,  0.13269,  0.27332, -0.36551,  0.63172,  0.68362,  0.9199,  0.35727,  0.16169, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1149,  0.7155,  0.54108,  0.47235,  0.54108,  0.47235, -0.52308,  0.13269,  0.27332
717, 255, -0.45432,  0.14474,  0.19224,  0.20334,  0.94218, -0.26636,  0.96858, -0.23336, -0.08603, -1.00,  0.86667,  0.00,  0.00,  2.00,  0.4167,  0.4563,  0.56036,  0.45579,  0.56036,  0.45579, -0.45432,  0.14474,  0.19224
718, 259, -0.49935,  0.12469,  0.28371,  0.05731,  0.90938,  0.41199,  0.99803, -0.06272,  0.00, -1.00,  1.00,  0.00,  0.00,  2.00,  0.1929,  0.7619,  0.54606,  0.47532,  0.54606,  0.47532, -0.49935,  0.12469,  0.28371
719, 257, -0.37961,  0.09349,  0.25633,  0.55643,  0.83074,  0.01572,  0.83089, -0.55635, -0.0098, -1.00,  0.91373,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.57815,  0.4699,  0.57815,  0.4699, -0.37961,  0.09349,  0.25633
720, 260, -0.56293,  0.12155,  0.24911, -0.31831,  0.94617,  0.05862,  0.86996,  0.26698,  0.41461,  1.00,  1.00,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.5344,  0.46486,  0.5344,  0.46486, -0.56293,  0.12155,  0.24911
721, 261, -0.49935,  0.12469,  0.28371,  0.05731,  0.90938,  0.41199,  0.82485, -0.27561,  0.49362,  1.00,  1.00,  0.00,  0.00,  2.00,  0.1929,  0.7619,  0.54606,  0.47532,  0.54606,  0.47532, -0.49935,  0.12469,  0.28371
